task_id,minute_id,annotation_id,start_xpath,end_xpath,text,reference_type,external_identifier,external_url,document_type,referenced_annotation_id,start_char,end_char,sentence,paragraph
19,h-tk-20022003-3055-3080,4LyvqM1QgX,/div[2]/div[32]/p[2]/text()[1],/div[2]/div[32]/p[2]/text()[1],rapportages in NOVA,impl-ext-third-party,,,,,19377,19396,"Wij hebben dit jaar in allerlei rapportages in NOVA kunnen zien hoe belangrijk het is om het Nederlands goed te beheersen. Daarom is dat voor mijn fractie een heel belangrijk criterium.","Wij hebben dit jaar in allerlei rapportages in NOVA kunnen zien hoe belangrijk
het is om het Nederlands goed te beheersen. Daarom is dat voor mijn fractie
een heel belangrijk criterium."
19,h-tk-20022003-3055-3080,aMBqTX6AFK,/div[2]/div[43]/p[2]/text()[1],/div[2]/div[43]/p[2]/text()[1],De brief,impl-local,kst-19637-720,,,oXu6TepoFq,21640,21648,"Ik luister met enige verbazing naar de woorden ""welwillende minister"". De brief is toch van de minister?","Ik luister met enige verbazing naar de woorden ""welwillende minister"".
De brief is toch van de minister?"
19,h-tk-20022003-3055-3080,nj4QkXHlph,/div[2]/div[45]/p[2]/text()[1],/div[2]/div[45]/p[2]/text()[1], een brief ,impl-local,kst-19637-720,,,oXu6TepoFq,21799,21810,"U zegt dat een welwillende minister een brief heeft gestuurd. De minister stuurt ons een brief.","U zegt dat een welwillende minister een brief heeft gestuurd. De minister
stuurt ons een brief."
19,h-tk-20022003-3055-3080,mxXjaWCzvX,/div[2]/div[45]/p[2]/text()[1],/div[2]/div[45]/p[2]/text()[1],een brief,impl-local,kst-19637-720,,,oXu6TepoFq,21849,21858,"U zegt dat een welwillende minister een brief heeft gestuurd. De minister stuurt ons een brief.","U zegt dat een welwillende minister een brief heeft gestuurd. De minister
stuurt ons een brief."
19,h-tk-20022003-3055-3080,6lky5iqBLM,/div[2]/div[49]/p[2]/text()[1],/div[2]/div[49]/p[2]/text()[1],de brief ,impl-local,kst-19637-720,,,oXu6TepoFq,22281,22290,Bent u het wel of niet eens met de brief van uw minister?,Bent u het wel of niet eens met de brief van uw minister?
19,h-tk-20022003-3055-3080,bnh2TM4GtE,/div[2]/div[53]/p[3]/text()[1],/div[2]/div[53]/p[3]/text()[1],uitspraken van de Immigratie- en Naturalisatiedienst en van de rechter,impl-ext-third-party,,,,,24490,24560,"Inhoudelijk is de VVD tegen een pardonregeling om de redenen die net al in het interruptiedebat zijn gewisseld. De eerste reden is dat Nederland de afgelopen jaren een driejarenbeleid kende. De tweede reden is dat er geen beloning moet staan op het doorprocederen, zelfs na een afwijzing van de Nederlandse rechter. Wij vinden een pardonregeling onverstandig, omdat het oneerlijk is tegenover de mensen die zich wel hebben gehouden aan de uitspraken van de Immigratie- en Naturalisatiedienst en van de rechter en die wel vertrokken zijn na de uitspraak dat zij niet voldoen aan de regels van de Vreemdelingenwet. Ten slotte zien wij een aanzuigende werking op de groep die netjes vertrokken is, maar ook op andere groepen. Die eerste groep zal onvermijdelijk terugkomen, zodra zij zien dat hun collega's die hier wel gebleven zijn, beloond worden met een verblijfsregeling. Er is ook een aanzuigende werking op andere groepen. Ik waarschuwde daar de vorige week al tegen. Ik zag helaas deze week mijn ongerustheid over de aanzuigende werking al weer bevestigd, want wij kregen een brief waarin werd gepleit voor een pardonregeling voor witte illegalen, een groep die niet is genoemd door de minister, maar die zegt dat ook zij al langer dan vijf jaar in Nederland zijn en een beroep willen doen op de regeling. Het effect van de aanzuigende werking is enorm. Om die reden moeten uitspraken over pardonregelingen dan ook niet worden gedaan.","Inhoudelijk is de VVD tegen een pardonregeling om de redenen die net al
in het interruptiedebat zijn gewisseld. De eerste reden is dat Nederland de
afgelopen jaren een driejarenbeleid kende. De tweede reden is dat er geen
beloning moet staan op het doorprocederen, zelfs na een afwijzing van de Nederlandse
rechter. Wij vinden een pardonregeling onverstandig, omdat het oneerlijk is
tegenover de mensen die zich wel hebben gehouden aan de uitspraken van de
Immigratie- en Naturalisatiedienst en van de rechter en die wel vertrokken
zijn na de uitspraak dat zij niet voldoen aan de regels van de Vreemdelingenwet.
Ten slotte zien wij een aanzuigende werking op de groep die netjes vertrokken
is, maar ook op andere groepen. Die eerste groep zal onvermijdelijk terugkomen,
zodra zij zien dat hun collega's die hier wel gebleven zijn, beloond worden
met een verblijfsregeling. Er is ook een aanzuigende werking op andere groepen.
Ik waarschuwde daar de vorige week al tegen. Ik zag helaas deze week mijn
ongerustheid over de aanzuigende werking al weer bevestigd, want wij kregen
een brief waarin werd gepleit voor een pardonregeling voor witte illegalen,
een groep die niet is genoemd door de minister, maar die zegt dat ook zij
al langer dan vijf jaar in Nederland zijn en een beroep willen doen op de regeling. Het effect van de aanzuigende werking is enorm. Om die
reden moeten uitspraken over pardonregelingen dan ook niet worden gedaan."
19,h-tk-20022003-3055-3080,aeWDvFixPE,/div[2]/div[53]/p[3]/text()[1],/div[2]/div[53]/p[3]/text()[1],een brief waarin werd gepleit voor een pardonregeling voor witte illegalen,impl-ext-third-party,,,,,25128,25202,"Inhoudelijk is de VVD tegen een pardonregeling om de redenen die net al in het interruptiedebat zijn gewisseld. De eerste reden is dat Nederland de afgelopen jaren een driejarenbeleid kende. De tweede reden is dat er geen beloning moet staan op het doorprocederen, zelfs na een afwijzing van de Nederlandse rechter. Wij vinden een pardonregeling onverstandig, omdat het oneerlijk is tegenover de mensen die zich wel hebben gehouden aan de uitspraken van de Immigratie- en Naturalisatiedienst en van de rechter en die wel vertrokken zijn na de uitspraak dat zij niet voldoen aan de regels van de Vreemdelingenwet. Ten slotte zien wij een aanzuigende werking op de groep die netjes vertrokken is, maar ook op andere groepen. Die eerste groep zal onvermijdelijk terugkomen, zodra zij zien dat hun collega's die hier wel gebleven zijn, beloond worden met een verblijfsregeling. Er is ook een aanzuigende werking op andere groepen. Ik waarschuwde daar de vorige week al tegen. Ik zag helaas deze week mijn ongerustheid over de aanzuigende werking al weer bevestigd, want wij kregen een brief waarin werd gepleit voor een pardonregeling voor witte illegalen, een groep die niet is genoemd door de minister, maar die zegt dat ook zij al langer dan vijf jaar in Nederland zijn en een beroep willen doen op de regeling. Het effect van de aanzuigende werking is enorm. Om die reden moeten uitspraken over pardonregelingen dan ook niet worden gedaan.","Inhoudelijk is de VVD tegen een pardonregeling om de redenen die net al
in het interruptiedebat zijn gewisseld. De eerste reden is dat Nederland de
afgelopen jaren een driejarenbeleid kende. De tweede reden is dat er geen
beloning moet staan op het doorprocederen, zelfs na een afwijzing van de Nederlandse
rechter. Wij vinden een pardonregeling onverstandig, omdat het oneerlijk is
tegenover de mensen die zich wel hebben gehouden aan de uitspraken van de
Immigratie- en Naturalisatiedienst en van de rechter en die wel vertrokken
zijn na de uitspraak dat zij niet voldoen aan de regels van de Vreemdelingenwet.
Ten slotte zien wij een aanzuigende werking op de groep die netjes vertrokken
is, maar ook op andere groepen. Die eerste groep zal onvermijdelijk terugkomen,
zodra zij zien dat hun collega's die hier wel gebleven zijn, beloond worden
met een verblijfsregeling. Er is ook een aanzuigende werking op andere groepen.
Ik waarschuwde daar de vorige week al tegen. Ik zag helaas deze week mijn
ongerustheid over de aanzuigende werking al weer bevestigd, want wij kregen
een brief waarin werd gepleit voor een pardonregeling voor witte illegalen,
een groep die niet is genoemd door de minister, maar die zegt dat ook zij
al langer dan vijf jaar in Nederland zijn en een beroep willen doen op de regeling. Het effect van de aanzuigende werking is enorm. Om die
reden moeten uitspraken over pardonregelingen dan ook niet worden gedaan."
19,h-tk-20022003-3055-3080,YAkhXRI-St,/div[2]/div[55]/p[2]/text()[1],/div[2]/div[55]/p[2]/text()[1],de brief,impl-local,,,,aeWDvFixPE,26375,26383,"U kunt de regeling op uw manier omschrijven. Ik noemde al de brief die u waarschijnlijk ook hebt ontvangen van het Comité witte illegalen. Het noemen van een regeling leidt bij andere groepen die menen daaraan te voldoen tot de conclusie dat er ruimte is voor een generaal pardon zodat men ook een beroep op die regeling zal doen. Dat betekent valse hoop voor een nog grotere groep.","U kunt de regeling op uw manier omschrijven. Ik noemde al de brief die
u waarschijnlijk ook hebt ontvangen van het Comité witte illegalen.
Het noemen van een regeling leidt bij andere groepen die menen daaraan te
voldoen tot de conclusie dat er ruimte is voor een generaal pardon zodat men
ook een beroep op die regeling zal doen. Dat betekent valse hoop voor een
nog grotere groep."
19,h-tk-20022003-3055-3080,JTXXYBmQ7a,/div[2]/div[57]/p[2]/text()[1],/div[2]/div[57]/p[2]/text()[1],de brief,impl-local,,,,aeWDvFixPE,27448,27456,"Helaas heb ik al gelijk gekregen. Ik wijs op de brief die wij allen waarschijnlijk gekregen hebben. Je wekt wel degelijk valse hoop, hoe duidelijk je de groep ook omschrijft. De minister heeft verleden week expliciet gezegd dat het, wat hem betreft, niet gaat om illegalen. Desondanks ligt deze brief er. Het heeft wel degelijk een aanzuigende werking.","Helaas heb ik al gelijk gekregen. Ik wijs op de brief die wij allen waarschijnlijk
gekregen hebben. Je wekt wel degelijk valse hoop, hoe duidelijk je de groep
ook omschrijft. De minister heeft verleden week expliciet gezegd dat het,
wat hem betreft, niet gaat om illegalen. Desondanks ligt deze brief er. Het
heeft wel degelijk een aanzuigende werking."
19,h-tk-20022003-3055-3080,POiO7-yxfM,/div[2]/div[57]/p[2]/text()[1],/div[2]/div[57]/p[2]/text()[1],deze brief,impl-local,,,,aeWDvFixPE,27693,27703,"Helaas heb ik al gelijk gekregen. Ik wijs op de brief die wij allen waarschijnlijk gekregen hebben. Je wekt wel degelijk valse hoop, hoe duidelijk je de groep ook omschrijft. De minister heeft verleden week expliciet gezegd dat het, wat hem betreft, niet gaat om illegalen. Desondanks ligt deze brief er. Het heeft wel degelijk een aanzuigende werking.","Helaas heb ik al gelijk gekregen. Ik wijs op de brief die wij allen waarschijnlijk
gekregen hebben. Je wekt wel degelijk valse hoop, hoe duidelijk je de groep
ook omschrijft. De minister heeft verleden week expliciet gezegd dat het,
wat hem betreft, niet gaat om illegalen. Desondanks ligt deze brief er. Het
heeft wel degelijk een aanzuigende werking."
19,h-tk-20022003-3055-3080,4Uc5yd9Z-7,/div[2]/div[58]/p[2]/text()[1],/div[2]/div[58]/p[2]/text()[1],een brief,impl-local,,,,aeWDvFixPE,27795,27804,"Het feit dat u een brief krijgt, wil toch niet zeggen dat daarop moet worden ingegaan? Mijn fractie zou dat misschien wel willen, maar uw fractie niet. Wij kunnen billijken dat uw fractie zegt: het spijt ons mensen, maar wij hebben het niet over jullie. Het gaat nu over de groep waarover minister Nawijn verleden week sprak. Voor die groep wordt een regeling getroffen. Dit is heel duidelijk, voor iedereen. Waarom wilt u voor een heel duidelijke groep geen regeling treffen?","Het feit dat u een brief krijgt, wil toch niet zeggen dat daarop moet
worden ingegaan? Mijn fractie zou dat misschien wel willen, maar uw fractie
niet. Wij kunnen billijken dat uw fractie zegt: het spijt ons mensen, maar
wij hebben het niet over jullie. Het gaat nu over de groep waarover minister
Nawijn verleden week sprak. Voor die groep wordt een regeling getroffen. Dit
is heel duidelijk, voor iedereen. Waarom wilt u voor een heel duidelijke groep
geen regeling treffen?"
19,h-tk-20022003-3055-3080,9v6okMGYC9,/div[2]/div[59]/p[2]/text()[1],/div[2]/div[59]/p[2]/text()[1],de brief,impl-local,,,,aeWDvFixPE,28427,28435,"Ik vind het fijn dat u de uitspraak van mijn fractie kunt billijken. Het feit blijft dat er valse hoop gewekt wordt. De illustratie ligt in de vorm van de brief van het Comité witte illegalen op tafel. Wij kennen ook voorbeelden uit andere landen, zoals verleden week uitgebreid besproken is. Het gevolg is: valse hoop voor een grote groep. Bovendien ontstaat een grote druk op de IND en de rechtbanken die alle aanvragen vervolgens weer moeten afwijzen.","Ik vind het fijn dat u de uitspraak van mijn fractie kunt billijken. Het
feit blijft dat er valse hoop gewekt wordt. De illustratie ligt in de vorm
van de brief van het Comité witte illegalen op tafel. Wij kennen ook
voorbeelden uit andere landen, zoals verleden week uitgebreid besproken is.
Het gevolg is: valse hoop voor een grote groep. Bovendien ontstaat een grote
druk op de IND en de rechtbanken die alle aanvragen vervolgens weer moeten
afwijzen."
19,h-tk-20022003-3055-3080,HyyZIzp08B,/div[2]/div[67]/p[2]/text()[1],/div[2]/div[67]/p[2]/text()[1],een brief,impl-local,,,,aeWDvFixPE,31281,31290,"Was het maar zo dat wanneer wij hier een debat voeren over een specifiek afgebakende groep, dat geen enkele uitwerking heeft buiten die groep. Ik gaf al aan dat wij een brief hebben gekregen van de groep waar wij het niet over hebben, namelijk de witte illegalen, die op grond van het debat dat wij hier voeren, zeggen: wij willen ook graag een regeling.","Was het maar zo dat wanneer wij hier een debat voeren over een specifiek
afgebakende groep, dat geen enkele uitwerking heeft buiten die groep. Ik gaf
al aan dat wij een brief hebben gekregen van de groep waar wij het niet over
hebben, namelijk de witte illegalen, die op grond van het debat dat
wij hier voeren, zeggen: wij willen ook graag een regeling."
19,h-tk-20022003-3055-3080,m4YoIEOyyi,/div[2]/div[69]/p[2]/text()[1],/div[2]/div[69]/p[2]/text()[1],de brief,impl-local,,,,aeWDvFixPE,32099,32107,"Als uw redenatie waar zou zijn, kan het niet zo zijn dat ik de brief ontvangen heb die ik heb ontvangen van de witte illegalen.","Als uw redenatie waar zou zijn, kan het niet zo zijn dat ik de brief ontvangen
heb die ik heb ontvangen van de witte illegalen."
19,h-tk-20022003-3055-3080,7TRp4tWzPg,/div[2]/div[73]/p[2]/text()[1],/div[2]/div[73]/p[2]/text()[1],een brief ,impl-local,,,,aeWDvFixPE,33206,33216,"Ik doe de feitelijke constatering dat ik een brief ontvangen heb – u waarschijnlijk ook – en dat de verwarring is ontstaan, maar dat is niet door de uitspraken die de VVD heeft gedaan, want wij zijn de discussie over een generaal pardon niet begonnen. Ik vind uw opmerking echter wel terecht. Uitspraken over een pardonregeling moeten niet zomaar gedaan worden – dat geldt dan ook voor uw partij – omdat zij dit soort van gevolgen hebben.","Ik doe de feitelijke constatering dat ik een brief ontvangen heb –
u waarschijnlijk ook – en dat de verwarring is ontstaan, maar dat is
niet door de uitspraken die de VVD heeft gedaan, want wij zijn de discussie
over een generaal pardon niet begonnen. Ik vind uw opmerking echter wel terecht.
Uitspraken over een pardonregeling moeten niet zomaar gedaan worden –
dat geldt dan ook voor uw partij – omdat zij dit soort van gevolgen
hebben."
19,h-tk-20022003-3055-3080,Cao5LI9SHA,/div[2]/div[75]/p[3]/text()[1],/div[2]/div[75]/p[3]/text()[1],de brief,impl-local,kst-19637-720,,,oXu6TepoFq,33893,33901,"Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel van de minister over deze brief, in het licht van de uitspraken die hij vorige week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken. Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?","Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft
de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel
van de minister over deze brief, in het licht van de uitspraken die hij vorige
week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken.
Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden
van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag
ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik
van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?"
19,h-tk-20022003-3055-3080,ZXz_N7hk_8,/div[2]/div[75]/p[3]/text()[1],/div[2]/div[75]/p[3]/text()[1],deze brief,impl-local,,,,aeWDvFixPE,33995,34005,"Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel van de minister over deze brief, in het licht van de uitspraken die hij vorige week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken. Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?","Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft
de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel
van de minister over deze brief, in het licht van de uitspraken die hij vorige
week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken.
Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden
van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag
ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik
van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?"
19,h-tk-20022003-3055-3080,-dykS3eNIa,/div[2]/div[75]/p[3]/text()[1],/div[2]/div[75]/p[3]/text()[1],de brief,impl-local,kst-19637-720,,,oXu6TepoFq,34153,34161,"Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel van de minister over deze brief, in het licht van de uitspraken die hij vorige week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken. Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?","Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft
de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel
van de minister over deze brief, in het licht van de uitspraken die hij vorige
week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken.
Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden
van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag
ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik
van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?"
19,h-tk-20022003-3055-3080,_d7O7rjpOU,/div[2]/div[75]/p[3]/text()[1],/div[2]/div[75]/p[3]/text()[1],de brief,impl-local,kst-19637-720,,,oXu6TepoFq,34297,34305,"Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel van de minister over deze brief, in het licht van de uitspraken die hij vorige week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken. Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?","Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft
de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel
van de minister over deze brief, in het licht van de uitspraken die hij vorige
week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken.
Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden
van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag
ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik
van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?"
19,h-tk-20022003-3055-3080,81erj4RZU0,/div[2]/div[75]/p[3]/text()[1],/div[2]/div[75]/p[3]/text()[1],deze brief,impl-local,kst-19637-720,,,oXu6TepoFq,34416,34426,"Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel van de minister over deze brief, in het licht van de uitspraken die hij vorige week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken. Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?","Voorzitter. Ik was aangekomen bij mijn vragen aan de minister. Wat betreft
de brief gaat het daarbij om het volgende. Ik ben zeer benieuwd naar het oordeel
van de minister over deze brief, in het licht van de uitspraken die hij vorige
week heeft gedaan. Immers, hij is door het kabinet wel aan de teugel teruggetrokken.
Daarnaast zegt de brief heel expliciet dat er geen gebruik gemaakt zal worden
van de discretionaire bevoegdheid. Er wordt hier al gehint op moties. Mag
ik uit de brief afleiden dat moties die in de richting gaan van een ruim gebruik
van discretionaire bevoegdheid, op grond van deze brief ontraden zullen worden?"
19,h-tk-20022003-3055-3080,VoIh99bsDt,/div[2]/div[75]/p[4]/text()[1],/div[2]/div[75]/p[4]/text()[1], de brief,impl-local,kst-19637-720,,,oXu6TepoFq,34461,34470,"Verder gaat de brief in op de inherente afwijkingsbevoegdheid, de mogelijkheid om in individuele gevallen een afwijkende beslissing te nemen. Er wordt op gewezen dat daar geen patroon in moet ontstaan en ik ben het daar zeer mee eens. Ik heb daar vorige week ook op gewezen. Mag ik van de minister vernemen dat hij van die individuele bevoegdheid inderdaad zeer terughoudend gebruik zal maken om te voorkomen dat er een patroon ontstaat, waardoor er alsnog een grote groep onder deze regeling zal vallen?","Verder gaat de brief in op de inherente afwijkingsbevoegdheid, de mogelijkheid
om in individuele gevallen een afwijkende beslissing te nemen. Er wordt op
gewezen dat daar geen patroon in moet ontstaan en ik ben het daar zeer mee
eens. Ik heb daar vorige week ook op gewezen. Mag ik van de minister vernemen
dat hij van die individuele bevoegdheid inderdaad zeer terughoudend gebruik
zal maken om te voorkomen dat er een patroon ontstaat, waardoor er alsnog
een grote groep onder deze regeling zal vallen?"
19,h-tk-20022003-3055-3080,gy8s3pVG_E,/div[2]/div[76]/p[9]/text()[1],/div[2]/div[76]/p[9]/text()[1],artikel 3.4 van het Vreemdelingenbesluit,explicit-parl-doc,kst-tba,tba,Overig,,39415,39455,"De minister wijst op zijn discretionaire bevoegdheid. Het blijft mij echter nog steeds mistig waarop dat in juridische zin precies slaat. Gaat het om situaties waarin het beleid niet voorziet? De verwijzing naar artikel 3.4 van het Vreemdelingenbesluit is volstrekt onduidelijk. In welke tekst van welke bepaling leest de minister zijn bevoegdheid?","De minister wijst op zijn discretionaire bevoegdheid. Het blijft mij echter
nog steeds mistig waarop dat in juridische zin precies slaat. Gaat het om
situaties waarin het beleid niet voorziet? De verwijzing naar artikel 3.4
van het Vreemdelingenbesluit is volstrekt onduidelijk. In welke tekst van
welke bepaling leest de minister zijn bevoegdheid?"
19,h-tk-20022003-3055-3080,o3oLCdV--I,/div[2]/div[89]/p[4]/text()[1],/div[2]/div[89]/p[4]/text()[1],de brief,impl-local,kst-19637-720,,,oXu6TepoFq,48802,48810,"Wij hebben goed nota genomen van de laatste zin van de brief die de minister vandaag aan de Kamer zond. Hij geeft daarin aan dat hij, daartoe gemachtigd door het kabinet, in zeer uitzonderlijke gevallen gebruik kan maken van de inherente afwijkingsbevoegdheid. Wij zijn van mening dat de Kamer daarin niet moet treden en dat zij het oordeel volledig bij de minister zelf moet laten. De minister beraadt zich nog op de wijze waarop hij gebruik gaat maken van zijn bevoegdheid. Wij dringen aan op spoed. Het gaat immers om mensen die hier al lang zijn en die al lange tijd in onzekerheid verkeren. Zij moeten nu snel te weten komen waar zij aan toe zijn. Daarnaast wensen wij de minister, dat zeg ik uit de grond van mijn hart, alle wijsheid toe die hij daarbij nodig heeft.","Wij hebben goed nota genomen van de laatste zin van de brief die de minister
vandaag aan de Kamer zond. Hij geeft daarin aan dat hij, daartoe gemachtigd
door het kabinet, in zeer uitzonderlijke gevallen gebruik kan maken van de
inherente afwijkingsbevoegdheid. Wij zijn van mening dat de Kamer daarin niet
moet treden en dat zij het oordeel volledig bij de minister zelf moet laten.
De minister beraadt zich nog op de wijze waarop hij gebruik gaat maken van
zijn bevoegdheid. Wij dringen aan op spoed. Het gaat immers om mensen die
hier al lang zijn en die al lange tijd in onzekerheid verkeren. Zij moeten
nu snel te weten komen waar zij aan toe zijn. Daarnaast wensen wij de minister,
dat zeg ik uit de grond van mijn hart, alle wijsheid toe die hij daarbij nodig
heeft."
19,h-tk-20022003-3055-3080,cYD0n6RHCx,/div[2]/div[201]/div[1]/div[1]/p[3]/text()[1],/div[2]/div[201]/div[1]/div[1]/p[3]/text()[1], nr. 721(19637),explicit-parl-doc,kst- 19637-721,,Motie,,100289,100304,Zij krijgt nr. 721(19637).,Zij krijgt nr. 721(19637).
19,h-tk-20022003-3055-3080,tv1OSryppj,/div[2]/div[201]/div[1]/div[1]/p[2]/text()[1],/div[2]/div[201]/div[1]/div[1]/p[2]/text()[1],Deze motie,impl-local, 19637-721,,,cYD0n6RHCx,100185,100195,"Deze motie is ingediend door het lid De Wit. Naar mij blijkt, wordt zij voldoende ondersteund.","Deze motie is ingediend door het lid De Wit. Naar mij blijkt, wordt zij
voldoende ondersteund."
19,h-tk-20022003-3055-3080,r3MOZU5oOJ,/div[2]/div[202]/p[3]/text()[1],/div[2]/div[202]/p[3]/text()[1],motie-Halsema/Hoekema,impl-local,,,,,102058,102079,"Mijn fractie vindt dat er voor asielzoekers een oplossing moet komen. Het mag duidelijk zijn dat wij het volstrekt oneens zijn met de wijze waarop minister Nawijn en het kabinet in deze kwestie opereren. Ook het kabinet zal tot het inzicht moeten komen dat wij niet langer zo met deze groep mensen kunnen omgaan. Als het kabinet dat niet doet, dan moet de Kamer het maar doen. Daarom heb ik, in navolging van de eerdere motie-Halsema/Hoekema, met mevrouw Van der Laan de volgende motie opgesteld.","Mijn fractie vindt dat er voor asielzoekers een oplossing moet komen.
Het mag duidelijk zijn dat wij het volstrekt oneens zijn met de wijze waarop
minister Nawijn en het kabinet in deze kwestie opereren. Ook het kabinet zal
tot het inzicht moeten komen dat wij niet langer zo met deze groep mensen
kunnen omgaan. Als het kabinet dat niet doet, dan moet de Kamer het maar doen.
Daarom heb ik, in navolging van de eerdere motie-Halsema/Hoekema, met mevrouw
Van der Laan de volgende motie opgesteld. "
19,h-tk-20022003-3055-3080,BcAsdGi9er,/div[2]/div[202]/div[1]/div[1]/p[2]/text()[1],/div[2]/div[202]/div[1]/div[1]/p[2]/text()[1],Deze motie,impl-local,19637-722,,,uQC83r4zXW,102891,102901,"Deze motie is voorgesteld door de leden Vos en Van der Laan. Naar mij blijkt, wordt zij voldoende ondersteund.","Deze motie is voorgesteld door de leden Vos en Van der Laan. Naar mij
blijkt, wordt zij voldoende ondersteund."
19,h-tk-20022003-3055-3080,uQC83r4zXW,/div[2]/div[202]/div[1]/div[1]/p[3]/text()[1],/div[2]/div[202]/div[1]/div[1]/p[3]/text()[1],nr. 722(19637),explicit-parl-doc,kst-19637-722,https://zoek.officielebekendmakingen.nl/kst-19637-722.html,Motie,,103012,103026,Zij krijgt nr. 722(19637).,Zij krijgt nr. 722(19637).
